"key","startTime","externalId","description","workOrder","toBeDone","endTime","itemInfo","itemName","title","criticality","method","isCompleted"
"FAO-155728-1","1585810800000","FAO-155728-1","null","FAO-155728","true","1589673600000","PH OFFGAS TO 1STSTGSUCTCOOLER","23-XY-92748-04","null","HIGH","Vedlikehold/Test","false"
"IAO-018564-","1344841200000","IAO-018564-","null","IAO-018564","false","1344965924000","VRD - PH 1STSTG COMP STANDBYOILPUMP","23-PSV-96190","null","LOW","","false"
"IAO-019121-1","1356591600000","IAO-019121-1","null","IAO-019121","true","1356635796000","PH 1STSTGCOMP HOT GAS BP","23-FPSV-92542","null","HIGH","","false"
"IAO-019138-","1355986800000","IAO-019138-","null","IAO-019138","false","1356208104000","VRD - PH 1STSTGDISCCOOL SHELL","45-PSV-92613","null","MEDIUM","","false"
"IAO-022014-2","1410418800000","IAO-022014-2","null","IAO-022014","true","1410368174000","VRD - PH 1STSTGCOMP DISCH","23-PSV-92540","null","SCE","","true"
"IAO-023954-","1406012400000","IAO-023954-","null","IAO-023954","false","1406106734000","VRD - PH 1STSTG COMP INNER LEAKAGE","23-PSV-96172","null","LOW","","false"
"IAO-024532-","1418281200000","IAO-024532-","null","IAO-024532","false","1418805900000","VRD - PH 1STSTGDISCHCOOLER B/D","23-YPSV-92545","null","MEDIUM","","false"
"IAO-024541-","1418281200000","IAO-024541-","null","IAO-024541","false","1418219704000","VRD - PH 1STSTG LUBE OIL COOLER","45-PSV-96195","null","LOW","","false"
"IAO-033325-","1501570800000","IAO-033325-","null","IAO-033325","false","1501663918000","VRD - PH 1STSTG COMP STANDBYOILPUMP","23-PSV-96189","null","LOW","","false"
"IAO-033328-","1501830000000","IAO-033328-","null","IAO-033328","false","1501867145000","VRD - PH 1STSTG COMP MAIN OIL PUMP","23-PSV-96192","null","LOW","","false"
"IAO-033394-","1506841200000","IAO-033394-","null","IAO-033394","false","1506623786000","VRD - PH 1STSTGSUCTCOOL GAS IN","23-YPSV-92445","null","MEDIUM","","false"
"IAO-036985-1","1558162800000","IAO-036985-1","null","IAO-036985","true","1560297600000","PH OFFGAS TO 1STSTGSUCTCOOLER","23-XPV-92748","null","LOW","Vedlikehold/Test","false"
"KAO-092799-1","1330444164000","KAO-092799-1","null","KAO-092799","true","1330885265000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","true"
"KAO-104459-1","1365663600000","KAO-104459-1","null","KAO-104459","true","1366034978000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","","true"
"KAO-105282-","1371106800000","KAO-105282-","null","KAO-105282","false","1371112628000","PH 1STSTG COMP SEAL GAS HTR","23-TSHH-96147-01","null","HIGH","","false"
"KAO-106735-2","1367324058000","KAO-106735-2","null","KAO-106735","true","1374073321000","PH 1STSTGCOMP SUCTION STV","23-PV-92538","null","MEDIUM","","true"
"KAO-107425-","1372402800000","KAO-107425-","null","KAO-107425","false","1369926745000","PH 1STSTGCOMPR MTR COOLMED OUT","45-FT-92139A","null","HIGH","","false"
"KAO-111702-","1378970373000","KAO-111702-","null","KAO-111702","false","1379764323000","PH 1STSTGDISCCLR COOLMED OUT","45-TT-92607A","null","HIGH","","false"
"KAO-114349-2","1427958000000","KAO-114349-2","null","KAO-114349","true","1427825750000","1ST STAGE SUCTION SCRUBBER","23-VG-9101","null","SCE","","true"
"KAO-117984-","1392747245000","KAO-117984-","null","KAO-117984","false","1410386750000","VRD - 1ST STAGE COMPRESSOR PURGE UNIT","23-CX-9101","null","MEDIUM","","false"
"KAO-118176-","1393155575000","KAO-118176-","null","KAO-118176","false","1394472453000","1ST STG COMPR. ENCLOS. COOLING UNIT A","23-GK-9107A-M01","null","SCE","","false"
"KAO-123942-","1406462116000","KAO-123942-","null","KAO-123942","false","null","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-124108-","1406864063000","KAO-124108-","null","KAO-124108","false","1407398449000","VRD - PH 1STSTGDISCCOOL YSV OUTLET","23-HV-92545","null","LOW","","false"
"KAO-127454-","1426143600000","KAO-127454-","null","KAO-127454","false","1426147850000","PB 1ST STG COMPR ENCLOS COOLING UNIT B","23-GK-9107B-A01","null","HIGH","","false"
"KAO-129924-","1421357456000","KAO-129924-","null","KAO-129924","false","1421827993000","VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER A","23-CB-9104A","null","HIGH","","false"
"KAO-130037-","1421676738000","KAO-130037-","null","KAO-130037","false","1461542400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-130241-","1435820400000","KAO-130241-","null","KAO-130241","false","1436689360000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-130558-1","1424329200000","KAO-130558-1","null","KAO-130558","true","1424617970000","VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER B","23-CB-9104B","null","HIGH","","true"
"KAO-130891-","1423495668000","KAO-130891-","null","KAO-130891","false","1423991298000","PH 1STSTGSUCTSCRUBBER LIQ OUT","23-FT-92521","null","HIGH","","false"
"KAO-131096-","1424329200000","KAO-131096-","null","KAO-131096","false","1424457461000","VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 1","48-SU-9105","null","SCE","","false"
"KAO-131437-","1425016422000","KAO-131437-","null","KAO-131437","false","1425116475000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"KAO-134783-","1465455600000","KAO-134783-","null","KAO-134783","false","1465455600000","PH 1STSTGSCRUB I-FACE HEALTH","23-XS-92529","null","HIGH","","false"
"KAO-135115-","1443596400000","KAO-135115-","null","KAO-135115","false","1441475693000","PH 1STSTGDISCCOOL GAS IN","23-TT-92602","null","HIGH","","false"
"KAO-144676-","1466172541000","KAO-144676-","null","KAO-144676","false","1524044422000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-158519-","1512630000000","KAO-158519-","null","KAO-158519","false","1512893780000","PH 1STSTG COMPR ENCL AIR INLET","23-FSL-96141","null","HIGH","","false"
"KAO-161805-","1522911600000","KAO-161805-","null","KAO-161805","false","1522914904000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"KAO-163900-","1559890800000","KAO-163900-","null","KAO-163900","false","1567555200000","PH 1STSTG GEAR CASE DE","23-YT-96122","null","HIGH","","false"
"KAO-165499-","1548918000000","KAO-165499-","null","KAO-165499","false","1550308963000","VRD - PH 1STSTGSUCTSCRUBBER","23-TI-92524","null","LOW","","false"
"KAO-167942-","1547535600000","KAO-167942-","null","KAO-167942","false","1548288000000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"KAO-168895-","1546356098000","KAO-168895-","null","KAO-168895","false","1546517145000","VRD - 1ST STAGE COMPRESSOR ENCLOSURE VENT FAN MOTOR B","23-GK-9107B","null","SCE","","false"
"KAO-170635-62","1571554800000","KAO-170635-62","null","KAO-170635","true","1579219200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","","true"
"KAO-176819-","1574492400000","KAO-176819-","null","KAO-176819","false","1574357929000","PH 1STSTGCOMPR MTR COOLMED OUT","45-FT-92139A","null","HIGH","","false"
"MAO-011253-","1240926991000","MAO-011253-","null","MAO-011253","false","1436346849000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011267-","1240928582000","MAO-011267-","null","MAO-011267","false","1436356334000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-012342-","1275894000000","MAO-012342-","null","MAO-012342","false","1361184118000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"FAO-073834-1","1341471600000","FAO-073834-1","null","FAO-073834","true","1341867550000","VRD - 1ST STAGE COMPPRESSOR LUBE OIL RESERVOIR","23-TX-9103","null","LOW","","true"
"FAO-077064-01","1361516400000","FAO-077064-01","null","FAO-077064","false","1361472112000","PH 1STSTGSCRUB I-FACE","23-LTX-92529","null","HIGH","","false"
"FAO-077067-20","1351234800000","FAO-077067-20","null","FAO-077067","true","1351555200000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","","false"
"FAO-077070-20","1351234800000","FAO-077070-20","null","FAO-077070","true","1351548691000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","true"
"FAO-077182-","1360220400000","FAO-077182-","null","FAO-077182","false","1360068167000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-077201-20","1353049200000","FAO-077201-20","null","FAO-077201","true","1354116641000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","true"
"FAO-077205-30","1353049200000","FAO-077205-30","null","FAO-077205","true","1353422282000","VRD - PH 1STSTGDISCCOOL COOLMED IN","23-TV-92604B","null","MEDIUM","","true"
"FAO-077671-10","1371625200000","FAO-077671-10","null","FAO-077671","true","1371286558000","VRD - PH STG1 COMP WTR MIST RELEASE","48-XY-96960","null","SCE","","true"
"FAO-079078-","1364454000000","FAO-079078-","null","FAO-079078","false","1364486863000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-079316-","1373094000000","FAO-079316-","null","FAO-079316","false","1372867649000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-079801-10","1363244400000","FAO-079801-10","null","FAO-079801","true","1364601600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-080738-10","1364799600000","FAO-080738-10","null","FAO-080738","true","1367280000000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","false"
"FAO-080739-20","1364799600000","FAO-080739-20","null","FAO-080739","true","1367280000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-081747-10","1367391600000","FAO-081747-10","null","FAO-081747","true","1369872000000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","Vedlikehold/Test","false"
"FAO-081749-10","1367391600000","FAO-081749-10","null","FAO-081749","true","1369872000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-082253-20","1370070000000","FAO-082253-20","null","FAO-082253","true","1372550400000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","Vedlikehold/Test","false"
"FAO-082257-10","1370070000000","FAO-082257-10","null","FAO-082257","true","1372550400000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521A","null","MEDIUM","","false"
"FAO-082258-10","1370070000000","FAO-082258-10","null","FAO-082258","true","1372550400000","VRD - PH 1STSTGSUCTCOOL CM IN","23-TV-92504","null","MEDIUM","","false"
"FAO-084029-01","1372662000000","FAO-084029-01","null","FAO-084029","true","1372548547000","PH STG1 COMPENCL AIR IN DAMPER","48-ZSH-96966B","null","HIGH","","true"
"FAO-084849-1","1378364400000","FAO-084849-1","null","FAO-084849","true","1378746289000","PH 1STSTGSCRUB I-FACE","23-LT-92529","null","HIGH","","true"
"FAO-085032-","1380178800000","FAO-085032-","null","FAO-085032","false","1379799768000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-085050-30","1380783600000","FAO-085050-30","null","FAO-085050","true","1383091200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-086039-10","1384412400000","FAO-086039-10","null","FAO-086039","true","1385769600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-086043-20","1384412400000","FAO-086043-20","null","FAO-086043","true","1385769600000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","Vedlikehold/Test","false"
"FAO-086053-10","1385881200000","FAO-086053-10","null","FAO-086053","true","1388361600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-086488-01","1386831600000","FAO-086488-01","null","FAO-086488","true","1390953600000","ACTUATOR VALVE","23-NY-96144-J01","null","HIGH","Vedlikehold/Test","false"
"FAO-087554-","1410073200000","FAO-087554-","null","FAO-087554","false","1410215759000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"FAO-087558-2","1410418800000","FAO-087558-2","null","FAO-087558","true","1410386877000","VRD - PH 1STSTGCOMP SUCTION","23-PT-92535","null","SCE","Vedlikehold/Test","true"
"FAO-087633-40","1393657200000","FAO-087633-40","null","FAO-087633","true","1396137600000","VRD - PH 1STSTGDISCCOOL COOLMED IN","23-TV-92604B","null","MEDIUM","Vedlikehold/Test","false"
"FAO-087988-1","1400137200000","FAO-087988-1","null","FAO-087988","true","1400401210000","PH 1STSTGSUCTCLR GAS IN EQUAL","23-HS-92501B-05","null","HIGH","Vedlikehold/Test","true"
"FAO-087994-3","1409900400000","FAO-087994-3","null","FAO-087994","true","1410251696000","VRD - PH HV SWGR 1STSTG COMP MTR","23-KA-9101-M01-35","null","HIGH","Vedlikehold/Test","true"
"FAO-090628-2","1395903600000","FAO-090628-2","null","FAO-090628","true","1396256887000","PH 1STSTGDISCHCOOLER B/D","23-YVX-92545","null","HIGH","Vedlikehold/Test","true"
"FAO-091007-30","1396335600000","FAO-091007-30","null","FAO-091007","true","1398816000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091010-20","1396335600000","FAO-091010-20","null","FAO-091010","true","1398816000000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","Vedlikehold/Test","false"
"FAO-091015-30","1401606000000","FAO-091015-30","null","FAO-091015","true","1404086400000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521A","null","MEDIUM","Vedlikehold/Test","false"
"FAO-091020-10","1398927600000","FAO-091020-10","null","FAO-091020","true","1401408000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091021-10","1401606000000","FAO-091021-10","null","FAO-091021","true","1404086400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-091057-","1396335600000","FAO-091057-","null","FAO-091057","false","1395638286000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-091134-20","1404198000000","FAO-091134-20","null","FAO-091134","true","1406678400000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","Vedlikehold/Test","false"
"FAO-091187-10","1393657200000","FAO-091187-10","null","FAO-091187","true","1396008175000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-091203-30","1398927600000","FAO-091203-30","null","FAO-091203","true","1401408000000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521A","null","MEDIUM","Vedlikehold/Test","false"
"FAO-093531-01","1396335600000","FAO-093531-01","null","FAO-093531","true","1398417333000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","Vedlikehold/Test","true"
"FAO-095556-01","1414652400000","FAO-095556-01","null","FAO-095556","false","1414668706000","PH 1STSTGGEAR 1 JOURNBRG DE","23-TE-96111-01","null","MEDIUM","Vedlikehold/Test","false"
"FAO-095585-1","1411110000000","FAO-095585-1","null","FAO-095585","true","1411278775000","VRD - PH 1STSTGDISCHCOOLER B/D","23-YXY-92545-03","null","SCE","Vedlikehold/Test","true"
"FAO-097203-10","1414825200000","FAO-097203-10","null","FAO-097203","false","1417305600000","PH 1STSTGCOMP SUCTION","23-TT-92533","null","HIGH","Vedlikehold/Test","false"
"FAO-097483-01","1414825200000","FAO-097483-01","null","FAO-097483","true","1417305600000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521A","null","MEDIUM","Vedlikehold/Test","false"
"FAO-097940-2","1419145200000","FAO-097940-2","null","FAO-097940","false","1427155200000","VRD - PH 1STSTGSUCTCOOL COOLMED IN","45-FE-92506","null","MEDIUM","Vedlikehold/Test","false"
"FAO-098036-","1441868400000","FAO-098036-","null","FAO-098036","false","1441813443000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","false"
"FAO-098039-1","1438844400000","FAO-098039-1","null","FAO-098039","true","1436115751000","PH 1STSTG MOTOR WINDINGS W","23-TE-96136-07","null","MEDIUM","Vedlikehold/Test","true"
"FAO-099841-01","1422774000000","FAO-099841-01","null","FAO-099841","true","1423576665000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","true"
"FAO-099901-","1425538800000","FAO-099901-","null","FAO-099901","false","1426059994000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-100256-2","1421564400000","FAO-100256-2","null","FAO-100256","true","1421828231000","VRD - PH 1ST STAGE COMP. PURGE UNIT","23-PCV-96110","null","MEDIUM","Vedlikehold/Test","true"
"FAO-100654-01","1420095600000","FAO-100654-01","null","FAO-100654","true","1422452305000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-102164-01","1427871600000","FAO-102164-01","null","FAO-102164","true","1430352000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-102208-01","1425193200000","FAO-102208-01","null","FAO-102208","true","1427119219000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-105921-","1464850800000","FAO-105921-","null","FAO-105921","false","1464940242000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"FAO-106578-","1443682800000","FAO-106578-","null","FAO-106578","false","1443829436000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-110241-06","1452754800000","FAO-110241-06","null","FAO-110241","true","1453189502000","PH 1STSTG COMPR ENCL AIRFILTER","23-PDT-96143","null","HIGH","Vedlikehold/Test","true"
"FAO-110427-","1453964400000","FAO-110427-","null","FAO-110427","false","1454140920000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"FAO-110606-4","1455778800000","FAO-110606-4","null","FAO-110606","true","1456285161000","VRD - MANUAL VALVE - CBAD1FW","45-V-90352","null","LOW","Vedlikehold/Test","true"
"FAO-111208-1","1448607600000","FAO-111208-1","null","FAO-111208","true","1448468972000","SOFT TAG VRD - PH 1STSTG COMP SEAL GAS HTR","23-TIC-96147","null","LOW","Vedlikehold/Test","true"
"FAO-111832-01","1459494000000","FAO-111832-01","null","FAO-111832","true","1461781022000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","Vedlikehold/Test","true"
"FAO-111841-01","1462086000000","FAO-111841-01","null","FAO-111841","true","1463655868000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-115097-01","1470034800000","FAO-115097-01","null","FAO-115097","true","1471533244000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","Vedlikehold/Test","true"
"FAO-117758-01","1475305200000","FAO-117758-01","null","FAO-117758","true","1475829840000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-117773-","1505721600000","FAO-117773-","null","FAO-117773","false","1506068308000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","false"
"FAO-119778-10","1478934000000","FAO-119778-10","null","FAO-119778","true","1484006400000","VRD - PH 1STSTGCOMP DISCH PSV PILOT","23-HV-92541-05","null","LOW","Vedlikehold/Test","false"
"FAO-120850-04","1484204400000","FAO-120850-04","null","FAO-120850","true","1484726146000","PH STG1 COMPENCL AIR IN DAMPER","48-XY-96966B","null","HIGH","Vedlikehold/Test","true"
"FAO-120905-10","1483772400000","FAO-120905-10","null","FAO-120905","true","1483766409000","VRD - PH 1STSTGSUCTSCRB PSV INLET","23-HV-92528-01","null","LOW","Vedlikehold/Test","true"
"FAO-120996-10","1485414000000","FAO-120996-10","null","FAO-120996","true","1485843548000","VRD - PH 1STSTGDISCCOOL CM PSV OUT","45-HV-92613-03","null","LOW","Vedlikehold/Test","true"
"FAO-121017-1","1486623600000","FAO-121017-1","null","FAO-121017","true","1486736326000","PH 1STSTGDISCHCLR GAS OUT EQ","23-EZSL-92551B","null","HIGH","Vedlikehold/Test","true"
"FAO-123526-01","1488351600000","FAO-123526-01","null","FAO-123526","true","1489412480000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-123529-01","1488351600000","FAO-123529-01","null","FAO-123529","true","1489163672000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-123676-1","1489906800000","FAO-123676-1","null","FAO-123676","true","1490007263000","PH OFFGAS TO 1STSTGSUCTCOOLER","23-XVP-92748","null","HIGH","Vedlikehold/Test","true"
"FAO-123680-5","1490252400000","FAO-123680-5","null","FAO-123680","true","1490439274000","PH 1STSTGSUCTSCRUB B/D","23-YZSH-92526","null","HIGH","Vedlikehold/Test","true"
"FAO-126081-01","1498892400000","FAO-126081-01","null","FAO-126081","true","1499799333000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-127936-2","1501743600000","FAO-127936-2","null","FAO-127936","true","1501056581000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","true"
"FAO-131148-01","1509519600000","FAO-131148-01","null","FAO-131148","true","1510154570000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-131149-01","1512111600000","FAO-131149-01","null","FAO-131149","true","1512843759000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-131574-","1529650800000","FAO-131574-","null","FAO-131574","false","1530721828000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-ESDV-92521","null","SCE","","false"
"FAO-131579-010","1529686800000","FAO-131579-010","null","FAO-131579","true","1529879386000","VRD - PH 1STSTG COMP SEPAR GAS","23-PT-96160-01","null","SCE","Vedlikehold/Test","true"
"FAO-132555-01","1514790000000","FAO-132555-01","null","FAO-132555","true","1513842250000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","Vedlikehold/Test","true"
"FAO-132555-02","1514790000000","FAO-132555-02","null","FAO-132555","true","1513842250000","VRD - PH 1STSTGSUCTCOOL GAS IN","23-YSV-92445","null","SCE","Vedlikehold/Test","true"
"FAO-132557-01","1517468400000","FAO-132557-01","null","FAO-132557","true","1517827459000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-132616-","1529654400000","FAO-132616-","null","FAO-132616","false","1529873493000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-132911-2","1519282800000","FAO-132911-2","null","FAO-132911","true","1519804251000","V-MAP PRESS.INP 1STSTGSUCTCLR GAS IN","23-PT-92501A-11","null","HIGH","Vedlikehold/Test","true"
"FAO-135261-01","1522566000000","FAO-135261-01","null","FAO-135261","true","1523628512000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-135697-0307","1528354800000","FAO-135697-0307","null","FAO-135697","true","1528829846000","PH STG1 COMPENCL AIR IN DAMPER","48-ZSL-96966B","null","HIGH","Vedlikehold/Test","false"
"FAO-136958-1","1531378800000","FAO-136958-1","null","FAO-136958","true","1531858740000","FLOW INDICATOR","23-FI-92512A","null","LOW","Vedlikehold/Test","true"
"FAO-137409-10","1530428400000","FAO-137409-10","null","FAO-137409","true","1530504139000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-141088-030","1559113200000","FAO-141088-030","null","FAO-141088","true","1569628800000","MOTOR STARTER 1ST STAGE COMPRESSOR","60-EH-9000A+H00","null","HIGH","Vedlikehold/Test","false"
"FAO-141168-040","1559113200000","FAO-141168-040","null","FAO-141168","true","1572739200000","PH 1STSTGCOMP ANTI-SURGE","23-FY-92543","null","MEDIUM","Vedlikehold/Test","false"
"FAO-141179-04","1559977200000","FAO-141179-04","null","FAO-141179","true","1570147200000","VRD - PH STG1 COMP WTR MIST N2 CYL 1","48-XV-96961","null","SCE","Vedlikehold/Test","false"
"FAO-141201-","1561964400000","FAO-141201-","null","FAO-141201","false","1569628800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-144785-1","1551250800000","FAO-144785-1","null","FAO-144785","true","1553731200000","SOFT TAG VRD - PH 1STSTG COMP SEAL GAS HTR","23-TIC-96148","null","","Vedlikehold/Test","false"
"FAO-147639-","1552460400000","FAO-147639-","null","FAO-147639","false","1552512524000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-147640-01","1554102000000","FAO-147640-01","null","FAO-147640","true","1556582400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-147782-","1557212400000","FAO-147782-","null","FAO-147782","false","1557269003000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-147929-10","1562828400000","FAO-147929-10","null","FAO-147929","true","1564444800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-148037-","1563260400000","FAO-148037-","null","FAO-148037","false","1565740800000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-149225-01","1564642800000","FAO-149225-01","null","FAO-149225","true","1567123200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-149560-","1566889200000","FAO-149560-","null","FAO-149560","false","1569369600000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-153036-01","1588316400000","FAO-153036-01","null","FAO-153036","true","1590796800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-153053-01","1590994800000","FAO-153053-01","null","FAO-153053","true","1593475200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-153054-01","1593586800000","FAO-153054-01","null","FAO-153054","true","1596067200000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-153056-01","1598943600000","FAO-153056-01","null","FAO-153056","true","1601424000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-154420-01","1596697200000","FAO-154420-01","null","FAO-154420","true","1601769600000","PH 1STSTGSUCTSCRUB LIQ OUT","23-EZSL-92521","null","HIGH","Vedlikehold/Test","false"
"FAO-154524-010","1593068400000","FAO-154524-010","null","FAO-154524","true","1594339200000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-155239-1","1581231600000","FAO-155239-1","null","FAO-155239","true","1585094400000","PH 1STSTGSUCTCLR GAS IN","23-EPV-92501A","null","LOW","Vedlikehold/Test","false"
